LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
50000,2,3,1,53,2,2,2,2,2,0,211718.0,116941.0,204866.0,207280.0,71685.0,358205.0,2182.0,2400.0,1000.0,18678.0,600.0,500.0
500000,2,2,2,50,1,1,1,2,2,2,166168.0,72170.0,162570.0,175453.0,56228.0,340872.0,2393.0,5308.0,1000.0,0.0,0.0,1557.0
300000,2,2,1,51,0,0,0,0,0,0,165580.0,69777.0,157264.0,170000.0,53007.0,339603.0,0.0,0.0,0.0,0.0,0.0,0.0
400000,2,1,1,51,3,0,0,0,0,0,165571.0,70861.0,161148.0,170000.0,80710.0,339603.0,1093.0,3884.0,0.0,27703.0,0.0,56677.0
170000,2,2,2,51,2,1,1,1,1,1,167186.0,71197.0,158684.0,171420.0,54427.0,343067.0,1420.0,1420.0,1420.0,1420.0,3464.0,1420.0
60000,2,3,1,50,4,2,2,2,2,2,226929.0,131377.0,219216.0,230661.0,82102.0,357239.0,2900.0,3300.0,2000.0,900.0,889.0,21500.0
120000,2,1,1,47,1,1,5,4,2,2,166212.0,70725.0,158212.0,170632.0,53639.0,339919.0,948.0,0.0,0.0,316.0,0.0,466.0
50000,2,3,1,51,2,2,2,2,2,2,210676.0,98684.0,186955.0,199104.0,81975.0,369043.0,1500.0,1508.0,1502.0,1100.0,1032.0,4500.0
30000,2,2,2,51,2,2,4,4,4,4,188053.0,95070.0,181866.0,197964.0,80239.0,369403.0,3200.0,1.0,3801.0,0.0,3001.0,0.0
130000,2,2,1,51,2,2,2,2,2,2,290199.0,198622.0,288309.0,264390.0,144118.0,432715.0,6301.0,6000.0,5000.0,4000.0,3500.0,4000.0
280000,2,2,1,50,4,4,4,4,2,2,271921.0,178488.0,268774.0,278253.0,162072.0,451050.0,5600.0,6000.0,0.0,4100.0,4300.0,4300.0
240000,2,1,1,51,0,0,0,1,1,1,169882.0,70319.0,161198.0,176630.0,59824.0,347261.0,546.0,3953.0,6646.0,6865.0,7673.0,4208.0
240000,2,3,1,50,2,2,2,2,2,2,407732.0,307412.0,399455.0,382879.0,238497.0,528453.0,8000.0,8000.0,7000.0,6000.0,6000.0,7000.0
270000,2,2,1,51,1,1,1,2,1,1,173162.0,80169.0,168352.0,176045.0,53757.0,343606.0,10392.0,11586.0,6013.0,750.0,4003.0,5000.0
500000,2,1,1,52,0,0,0,0,0,0,175114.0,78941.0,166549.0,190348.0,63900.0,349300.0,9267.0,9961.0,20390.0,10925.0,9718.0,13021.0
170000,2,3,2,53,2,2,2,2,2,2,327438.0,232179.0,317127.0,329700.0,130050.0,416650.0,5800.0,6500.0,5000.0,3000.0,3000.0,2500.0
80000,2,3,1,50,4,5,4,4,4,2,168264.0,72279.0,159585.0,174247.0,56921.0,342845.0,0.0,0.0,2001.0,4.0,1073.0,23076.0
280000,2,3,1,53,2,2,2,4,2,2,170446.0,74182.0,164586.0,177043.0,61939.0,349257.0,1200.0,3000.0,0.0,2000.0,1000.0,2000.0
110000,2,1,1,52,1,1,0,1,1,0,167445.0,69777.0,157264.0,171930.0,52837.0,339433.0,0.0,0.0,1930.0,0.0,0.0,0.0
250000,2,1,1,54,1,1,1,1,2,1,165970.0,70867.0,157654.0,172855.0,53397.0,342553.0,1090.0,390.0,2855.0,0.0,2950.0,0.0
360000,2,2,2,54,2,2,2,2,2,2,383516.0,272622.0,334516.0,335622.0,220831.0,496454.0,8880.0,7992.0,5627.0,5554.0,5456.0,5445.0
50000,2,3,3,53,2,2,2,2,2,2,214906.0,120079.0,207300.0,218816.0,72594.0,358009.0,1803.0,2100.0,1500.0,1000.0,700.0,600.0
500000,2,2,1,54,2,2,2,2,2,2,621557.0,467195.0,549542.0,545931.0,417141.0,693622.0,13455.0,13691.0,12692.0,11883.0,11922.0,10032.0
260000,2,3,1,65,2,2,2,2,2,2,390608.0,258668.0,331881.0,348214.0,235258.0,525747.0,8165.0,6500.0,6500.0,7000.0,7000.0,7500.0
250000,2,2,1,52,0,0,0,0,0,1,166956.0,73815.0,157577.0,170316.0,53664.0,340596.0,4038.0,313.0,316.0,657.0,993.0,3039.0
140000,2,3,1,56,2,2,2,2,2,2,306922.0,207773.0,297152.0,296590.0,164194.0,451017.0,5025.0,5962.0,4878.0,4100.0,4200.0,4003.0
180000,2,1,1,55,3,0,0,0,0,0,165580.0,69777.0,157264.0,170000.0,53007.0,339603.0,0.0,0.0,0.0,0.0,0.0,0.0
190000,2,2,1,52,0,0,1,1,1,1,165755.0,71324.0,163365.0,174803.0,58046.0,339603.0,1547.0,6101.0,4803.0,5039.0,0.0,0.0
220000,2,2,1,54,1,1,1,1,1,1,165845.0,74563.0,159631.0,172873.0,64775.0,347087.0,4786.0,2367.0,2888.0,11768.0,7484.0,13062.0
30000,2,2,1,60,3,0,0,0,0,0,165580.0,69777.0,157264.0,170000.0,53007.0,339603.0,0.0,0.0,0.0,0.0,0.0,0.0
300000,2,2,2,57,1,1,1,4,1,2,168470.0,70167.0,158644.0,170390.0,54177.0,339993.0,390.0,1380.0,0.0,1170.0,0.0,0.0
260000,2,3,1,57,1,4,1,4,1,1,166728.0,69900.0,158932.0,170446.0,53130.0,375325.0,0.0,1668.0,0.0,490.0,35722.0,0.0
350000,2,1,1,57,0,0,0,0,0,0,173197.0,72331.0,201557.0,236525.0,60509.0,354871.0,2558.0,44538.0,67211.0,7502.0,15268.0,228300.0
70000,1,2,1,40,2,2,2,2,2,2,195926.0,96817.0,181020.0,188897.0,63880.0,350310.0,1681.0,1635.0,1463.0,525.0,535.0,570.0
90000,1,1,2,31,4,2,2,2,2,2,255806.0,160155.0,185095.0,198790.0,82094.0,368544.0,2500.0,1500.0,1443.0,1100.0,1042.0,2000.0
30000,1,2,2,49,3,4,4,2,2,1,190177.0,96629.0,180381.0,194800.0,82417.0,363508.0,3000.0,0.0,3000.0,5000.0,23905.0,23771.0
150000,1,1,2,26,1,2,2,2,2,2,195577.0,100948.0,187620.0,200545.0,84264.0,373365.0,2000.0,2000.0,2000.0,1200.0,3000.0,2000.0
400000,1,2,1,30,1,2,2,2,1,1,177213.0,82071.0,170302.0,183751.0,58772.0,361387.0,1200.0,1287.0,1000.0,5819.0,26957.0,507.0
300000,1,1,2,30,1,1,4,2,2,1,165701.0,71952.0,158038.0,172774.0,55781.0,353793.0,3204.0,0.0,2000.0,0.0,15000.0,2043.0
50000,1,2,2,30,4,4,4,4,4,4,187419.0,92548.0,180964.0,194016.0,76339.0,364452.0,1600.0,1600.0,1000.0,0.0,1896.0,0.0
20000,1,1,2,27,3,4,4,4,2,2,181258.0,84906.0,175237.0,201269.0,64408.0,347914.0,0.0,3100.0,0.0,2000.0,1000.0,2000.0
90000,1,2,2,28,4,4,2,2,4,2,248251.0,148527.0,223869.0,233795.0,114068.0,394249.0,0.0,3324.0,5380.0,0.0,2000.0,1800.0
180000,1,2,1,28,2,2,2,2,4,2,314315.0,220548.0,313598.0,335696.0,218589.0,508555.0,6000.0,8000.0,13500.0,4110.0,6200.0,13600.0
230000,1,2,2,29,1,1,2,2,2,2,166146.0,75254.0,165260.0,176406.0,59047.0,346049.0,5480.0,4001.0,3000.0,3000.0,2000.0,5000.0
160000,1,2,1,28,3,0,0,0,0,1,165580.0,69777.0,157264.0,170000.0,53007.0,340903.0,0.0,0.0,0.0,0.0,1300.0,1244.0
200000,1,2,2,25,3,4,2,2,2,2,290232.0,179178.0,220782.0,184607.0,69406.0,357629.0,6.0,5000.0,2000.0,2000.0,2000.0,20000.0
300000,1,2,2,27,2,2,1,1,2,1,167306.0,69768.0,159238.0,187648.0,89739.0,340603.0,2800.0,1983.0,17652.0,36183.0,1002.0,0.0
360000,1,1,2,29,0,0,0,0,0,0,165580.0,69777.0,157264.0,170000.0,53007.0,339603.0,0.0,0.0,0.0,0.0,0.0,0.0
80000,1,1,2,27,2,2,2,2,2,1,239993.0,146594.0,231818.0,213727.0,69314.0,341358.0,7000.0,3000.0,1400.0,326.0,1755.0,0.0
90000,1,2,2,27,4,2,2,2,0,0,168122.0,73333.0,161754.0,170000.0,53007.0,339603.0,1066.0,1000.0,0.0,0.0,0.0,0.0
160000,1,1,2,29,3,1,1,0,0,0,165580.0,76062.0,157264.0,170000.0,53007.0,339603.0,6285.0,0.0,0.0,0.0,0.0,0.0
200000,1,1,2,30,0,0,0,0,0,0,165580.0,69777.0,157264.0,170000.0,53007.0,339603.0,0.0,0.0,0.0,0.0,0.0,0.0
60000,1,2,2,25,2,2,2,2,2,2,181194.0,86008.0,174338.0,187684.0,73010.0,360643.0,1267.0,1500.0,1291.0,3000.0,2000.0,390.0
360000,1,1,2,27,0,0,0,0,0,0,168387.0,70671.0,163203.0,171390.0,53002.0,339598.0,898.0,5970.0,1396.0,0.0,0.0,0.0
360000,1,3,2,30,0,0,0,0,0,0,165580.0,69777.0,157264.0,170000.0,53007.0,339603.0,0.0,0.0,0.0,0.0,0.0,0.0
220000,1,1,2,28,1,1,1,1,1,1,165764.0,71486.0,158183.0,217545.0,55405.0,342941.0,1709.0,919.0,47545.0,2398.0,5178.0,12448.0
120000,1,1,2,27,2,2,2,2,2,2,187392.0,90651.0,179194.0,192165.0,73509.0,358633.0,1700.0,1700.0,1500.0,700.0,1000.0,1000.0
50000,1,2,2,23,1,1,4,2,2,2,211288.0,118093.0,201334.0,215021.0,98152.0,386073.0,6000.0,0.0,2000.0,2000.0,3000.0,3600.0
300000,1,2,2,29,0,0,0,0,0,0,165580.0,69777.0,157264.0,170000.0,53007.0,339603.0,0.0,0.0,0.0,0.0,0.0,0.0
400000,1,1,2,36,0,0,0,0,0,0,165580.0,69777.0,157264.0,170000.0,53007.0,339603.0,0.0,0.0,0.0,0.0,0.0,0.0
260000,1,3,2,35,2,2,2,2,2,2,198658.0,111833.0,201250.0,215879.0,107271.0,399475.0,10000.0,10000.0,10390.0,10009.0,10000.0,10000.0
50000,1,1,2,30,2,2,2,1,1,0,216037.0,121177.0,157264.0,173794.0,53007.0,339603.0,2400.0,0.0,3794.0,0.0,0.0,9551.0
50000,1,2,1,29,2,2,2,2,2,2,213135.0,117308.0,203868.0,217982.0,82674.0,370052.0,1932.0,2005.0,2383.0,1068.0,1266.0,1045.0
20000,1,3,2,23,3,4,1,1,2,2,185481.0,88882.0,157836.0,189206.0,71602.0,358738.0,0.0,572.0,20502.0,1000.0,840.0,705.0
150000,1,1,2,30,2,2,2,2,2,2,250357.0,151307.0,236204.0,243785.0,123794.0,399129.0,2881.0,3073.0,2584.0,1260.0,1357.0,1736.0
620000,1,2,2,29,2,2,2,2,2,2,689771.0,594332.0,602807.0,613199.0,504047.0,770919.0,19306.0,15669.0,16011.0,16000.0,15500.0,17002.0
270000,1,3,2,36,2,2,2,2,2,2,441772.0,341550.0,419887.0,438735.0,326716.0,612742.0,11000.0,11100.0,12000.0,11000.0,10200.0,10500.0
130000,1,2,2,29,3,4,4,4,4,4,254346.0,161243.0,250446.0,260851.0,149583.0,438055.0,5000.0,4000.0,0.0,7200.0,3500.0,3600.0
50000,1,2,1,26,2,2,2,2,2,2,203769.0,98217.0,180492.0,191482.0,71036.0,358308.0,3000.0,1436.0,1162.0,2184.0,871.0,500.0
50000,1,2,1,26,3,6,5,4,4,5,178874.0,82576.0,169575.0,181816.0,67021.0,353109.0,0.0,0.0,0.0,2394.0,0.0,0.0
20000,1,2,2,23,4,2,2,4,4,0,180601.0,87229.0,177117.0,189437.0,53007.0,339603.0,6000.0,3000.0,295.0,0.0,0.0,0.0
50000,1,2,2,22,1,1,0,0,0,0,168034.0,69777.0,157264.0,170000.0,53007.0,339603.0,0.0,0.0,0.0,0.0,0.0,0.0
170000,1,1,2,25,2,2,2,2,2,2,277947.0,176122.0,248673.0,260720.0,136215.0,423559.0,5451.0,4456.0,2992.0,3000.0,3200.0,3200.0
50000,1,2,2,29,2,2,2,2,2,2,216812.0,120509.0,208226.0,219908.0,85368.0,360741.0,1900.0,2300.0,1500.0,1500.0,900.0,900.0
20000,1,3,2,22,2,2,2,2,2,4,183886.0,88754.0,176592.0,189035.0,72269.0,351911.0,1287.0,1462.0,1522.0,1165.0,0.0,1000.0
20000,1,2,2,22,3,4,4,4,2,2,180122.0,83788.0,174163.0,186335.0,69516.0,357193.0,0.0,3132.0,0.0,742.0,1501.0,0.0
20000,1,2,2,21,2,2,2,1,2,2,189255.0,90074.0,174318.0,172333.0,54307.0,339603.0,1800.0,1240.0,2333.0,0.0,0.0,0.0
20000,1,2,2,21,2,2,2,2,2,2,184251.0,88274.0,176897.0,188347.0,62354.0,339603.0,1614.0,1750.0,1000.0,1000.0,0.0,0.0
20000,1,1,2,22,2,2,2,2,2,2,184811.0,90012.0,178843.0,192231.0,75308.0,361290.0,1331.0,1675.0,1327.0,800.0,783.0,777.0
90000,1,2,2,25,2,2,2,2,2,2,245518.0,137634.0,224193.0,237797.0,100746.0,387766.0,3000.0,3000.0,3000.0,3000.0,2000.0,2000.0
80000,1,2,1,26,1,5,4,1,4,4,166075.0,70107.0,157429.0,170481.0,53323.0,339754.0,0.0,0.0,481.0,0.0,0.0,0.0
50000,1,1,2,22,2,2,2,2,2,2,194305.0,98201.0,188229.0,198612.0,78505.0,364469.0,2000.0,5000.0,1500.0,1000.0,2000.0,5000.0
60000,1,1,2,23,2,2,2,2,2,2,196928.0,120555.0,210671.0,189443.0,69604.0,358026.0,20109.0,5000.0,2000.0,1000.0,2000.0,1000.0
50000,1,2,2,22,2,2,2,2,2,4,215298.0,120139.0,207168.0,220405.0,82802.0,367986.0,1786.0,2000.0,1500.0,2200.0,0.0,1100.0
20000,1,1,2,22,2,2,4,2,2,2,183455.0,90301.0,174742.0,188224.0,71933.0,359230.0,3300.0,0.0,1500.0,1000.0,1000.0,1000.0
20000,1,3,2,23,2,2,2,2,2,2,185392.0,90165.0,176409.0,190124.0,73134.0,359753.0,1300.0,1330.0,1309.0,702.0,719.0,1000.0
50000,1,1,2,22,2,2,2,2,2,2,203831.0,104266.0,189516.0,176182.0,70125.0,348525.0,4000.0,1500.0,1500.0,2500.0,500.0,400.0
20000,1,2,2,22,4,5,4,4,4,2,181242.0,85781.0,174310.0,186676.0,69711.0,356587.0,900.0,1600.0,200.0,600.0,700.0,2100.0
50000,1,3,2,23,2,2,0,0,0,0,169912.0,69777.0,157264.0,170000.0,53007.0,339603.0,0.0,0.0,0.0,0.0,0.0,0.0
20000,1,2,2,23,3,4,2,2,2,2,182410.0,84343.0,167364.0,179238.0,59909.0,345416.0,50.0,5000.0,1200.0,500.0,500.0,1000.0
420000,1,2,1,24,2,2,2,2,2,2,558219.0,467109.0,533581.0,384062.0,217010.0,502439.0,16117.0,20516.0,7092.0,6019.0,4636.0,5570.0
110000,1,2,2,26,3,4,4,5,4,4,249376.0,156490.0,250700.0,261075.0,141721.0,433919.0,5200.0,9000.0,0.0,0.0,7062.0,3424.0
20000,1,6,2,21,2,2,2,2,2,0,178783.0,74220.0,160523.0,172969.0,53007.0,339603.0,1036.0,1132.0,2000.0,0.0,0.0,0.0
20000,1,2,2,22,2,2,2,2,2,2,182019.0,86917.0,175533.0,208082.0,72930.0,346428.0,1279.0,1408.0,1180.0,1000.0,500.0,500.0
50000,1,3,2,23,2,2,2,2,2,2,174748.0,79955.0,168464.0,182214.0,65615.0,352321.0,1166.0,1188.0,1202.0,596.0,461.0,462.0
180000,1,2,2,23,2,2,2,2,2,2,262289.0,169450.0,258215.0,274625.0,159505.0,455235.0,4485.0,3682.0,5253.0,5000.0,11000.0,10000.0
20000,1,2,2,22,2,2,4,4,4,4,184270.0,82066.0,162824.0,176310.0,60211.0,346546.0,3500.0,1000.0,1000.0,1000.0,0.0,1000.0
20000,1,2,2,21,2,2,2,2,2,2,187871.0,85776.0,170138.0,178350.0,60507.0,348103.0,1700.0,1174.0,4000.0,150.0,1000.0,0.0
20000,1,2,2,22,4,5,4,4,5,4,183872.0,87487.0,174401.0,189830.0,72247.0,358022.0,0.0,0.0,3000.0,0.0,0.0,2000.0
50000,1,2,2,22,2,2,2,2,2,2,203891.0,122479.0,207903.0,223052.0,100342.0,372092.0,20052.0,16216.0,8734.0,1018.0,9421.0,10055.0
50000,1,3,2,26,4,2,2,2,2,2,197288.0,102216.0,185566.0,183881.0,67383.0,354864.0,1700.0,2000.0,1500.0,1100.0,1500.0,2000.0
150000,1,4,3,27,1,1,2,2,0,0,169042.0,70924.0,164266.0,170000.0,53007.0,339603.0,1147.0,6000.0,0.0,0.0,0.0,0.0
70000,1,2,2,27,4,4,4,4,4,4,194773.0,99991.0,188394.0,201622.0,85109.0,372345.0,1800.0,1700.0,1300.0,1300.0,1300.0,1300.0
50000,1,2,2,27,3,4,2,2,2,2,213148.0,116259.0,201810.0,210745.0,72917.0,357389.0,0.0,2000.0,1241.0,633.0,616.0,2500.0
150000,1,1,1,32,2,2,0,1,1,0,180580.0,69777.0,157264.0,171662.0,53007.0,339603.0,0.0,0.0,1662.0,0.0,0.0,0.0
100000,1,2,2,26,2,1,1,1,4,1,209633.0,71983.0,159217.0,173053.0,53860.0,387883.0,2206.0,1953.0,3100.0,0.0,48280.0,0.0
20000,1,2,2,24,2,2,2,2,2,2,181310.0,86553.0,192300.0,184694.0,69921.0,353677.0,1313.0,2110.0,4000.0,6000.0,4000.0,174.0
20000,1,2,2,24,2,2,4,5,4,4,179648.0,86483.0,175606.0,187755.0,70974.0,357141.0,3200.0,2200.0,0.0,800.0,0.0,1401.0
20000,1,3,2,24,2,2,2,2,2,2,169304.0,75423.0,164072.0,184046.0,66931.0,356527.0,2000.0,1262.0,7500.0,278.0,3000.0,0.0
100000,1,3,2,25,2,2,2,2,2,2,241648.0,139111.0,212147.0,225383.0,89102.0,370925.0,2895.0,2088.0,1511.0,1124.0,1053.0,1009.0
190000,1,2,2,29,2,2,2,2,2,2,350802.0,233113.0,314422.0,319423.0,168045.0,437359.0,5836.0,6358.0,5487.0,4038.0,3803.0,3042.0
50000,1,2,2,22,2,2,2,2,2,1,213451.0,114323.0,185892.0,189502.0,54978.0,347141.0,1546.0,1519.0,1035.0,296.0,20300.0,1000.0
70000,1,2,1,26,3,4,2,2,2,2,174167.0,79163.0,166720.0,179528.0,60488.0,347397.0,1100.0,1178.0,1250.0,300.0,400.0,250.0
50000,1,2,2,24,2,2,2,1,2,2,217939.0,120935.0,161221.0,222522.0,84928.0,368868.0,2064.0,1053.0,53874.0,1009.0,934.0,719.0
20000,1,2,2,25,3,4,2,2,1,2,186453.0,90017.0,177629.0,189565.0,62935.0,352361.0,4.0,1378.0,1203.0,15460.0,3000.0,2000.0
20000,1,1,2,24,1,1,1,1,2,1,166300.0,69877.0,158456.0,177804.0,59207.0,343585.0,100.0,1192.0,7807.0,124.0,3982.0,1156.0
20000,1,2,2,24,2,2,2,2,2,2,176348.0,81864.0,170379.0,184190.0,67335.0,354232.0,1502.0,1530.0,1600.0,670.0,680.0,686.0
50000,1,2,2,24,1,2,2,2,4,2,214426.0,117913.0,230162.0,206103.0,82391.0,368959.0,1904.0,3700.0,5396.0,6.0,1003.0,1449.0
20000,1,1,2,23,2,2,2,2,2,2,175822.0,88555.0,176329.0,188025.0,70421.0,356671.0,10000.0,1300.0,1300.0,609.0,700.0,1809.0
50000,1,2,2,23,3,0,0,1,1,0,165580.0,69777.0,157264.0,171000.0,53007.0,339603.0,0.0,0.0,1000.0,0.0,0.0,0.0
20000,1,1,2,24,3,1,1,0,1,1,165835.0,70318.0,157539.0,170329.0,53551.0,339793.0,541.0,275.0,329.0,544.0,190.0,241.0
20000,1,2,2,25,3,4,1,1,2,2,178169.0,70493.0,157507.0,189853.0,73164.0,359785.0,0.0,1000.0,20000.0,1000.0,720.0,1800.0
50000,1,2,2,25,2,2,2,2,2,2,212560.0,117586.0,206304.0,199662.0,81367.0,368434.0,1910.0,2141.0,1763.0,1161.0,1077.0,1167.0
70000,1,1,2,25,2,1,2,2,2,2,189379.0,78777.0,169082.0,182889.0,62050.0,366316.0,9000.0,7000.0,5000.0,4043.0,5000.0,0.0
20000,1,2,2,27,2,2,2,2,2,2,178126.0,83607.0,171863.0,185650.0,68971.0,356807.0,1500.0,1300.0,1300.0,574.0,1500.0,0.0
20000,1,2,1,24,3,6,5,4,4,4,183191.0,87815.0,174737.0,186900.0,70697.0,357858.0,1000.0,0.0,0.0,1376.0,1000.0,649.0
20000,1,2,2,23,2,2,2,2,2,2,186012.0,86718.0,175330.0,189259.0,73078.0,359403.0,1280.0,1405.0,1598.0,1410.0,1021.0,0.0
20000,1,2,2,25,2,2,2,2,2,2,182866.0,87976.0,175823.0,189068.0,72060.0,356103.0,1594.0,1344.0,1243.0,618.0,579.0,778.0
220000,1,1,2,26,2,2,2,2,2,2,210012.0,198744.0,254014.0,241616.0,118422.0,397517.0,100000.0,18720.0,37800.0,7096.0,12000.0,25000.0
120000,1,2,2,25,3,4,4,4,4,2,228699.0,131081.0,211939.0,222206.0,63332.0,348595.0,2200.0,1828.0,500.0,0.0,500.0,1000.0
140000,1,1,2,26,2,2,0,0,1,1,182956.0,74656.0,163530.0,174379.0,53427.0,339603.0,4907.0,6284.0,4392.0,420.0,0.0,245.0
50000,1,1,2,27,2,2,4,2,2,4,213795.0,113952.0,240396.0,212079.0,97788.0,385222.0,4007.0,0.0,1706.0,3408.0,1700.0,0.0
50000,1,2,2,25,2,2,2,2,2,2,212614.0,118219.0,206437.0,219290.0,101917.0,388513.0,2500.0,2200.0,1700.0,1000.0,0.0,0.0
10000,1,2,2,26,3,1,2,2,2,2,172720.0,78266.0,166752.0,179129.0,62486.0,349126.0,11153.0,1152.0,1150.0,500.0,345.0,387.0
50000,1,1,2,25,2,2,2,2,2,2,183744.0,89233.0,177750.0,191241.0,74795.0,362884.0,1900.0,1645.0,1400.0,900.0,2000.0,0.0
50000,1,2,2,26,2,2,2,2,2,2,190706.0,96474.0,185486.0,197180.0,80986.0,368529.0,2000.0,2000.0,2000.0,1500.0,1500.0,1000.0
20000,1,1,2,25,2,2,2,2,2,2,192274.0,80075.0,167032.0,178798.0,62411.0,346467.0,1200.0,2000.0,2000.0,1000.0,1000.0,1000.0
200000,1,1,2,26,0,0,0,0,0,0,165576.0,70686.0,164001.0,176012.0,58174.0,342735.0,913.0,6737.0,6031.0,5167.0,3132.0,2290.0
40000,1,1,2,26,2,2,2,2,2,2,187231.0,89056.0,176340.0,185838.0,70623.0,350684.0,5009.0,5000.0,1560.0,7000.0,497.0,2000.0
30000,1,2,2,23,2,2,4,4,2,2,179984.0,102629.0,174377.0,174818.0,57825.0,339603.0,3196.0,2000.0,0.0,0.0,0.0,0.0
20000,1,2,2,23,4,2,2,4,2,2,181369.0,86608.0,177668.0,189621.0,67058.0,339603.0,1610.0,4183.0,0.0,281.0,0.0,0.0
50000,1,2,2,23,2,2,2,1,2,2,216854.0,120251.0,206988.0,218437.0,71719.0,358732.0,4175.0,41000.0,51705.0,700.0,718.0,700.0
130000,1,2,2,25,2,2,2,2,2,4,238430.0,144714.0,233164.0,244982.0,132708.0,420885.0,3300.0,2800.0,3000.0,6000.0,3000.0,0.0
160000,1,2,2,25,2,2,2,2,2,2,169651.0,74331.0,162034.0,175494.0,57593.0,344289.0,1060.0,1276.0,1000.0,92.0,100.0,1000.0
110000,1,2,2,25,2,1,2,2,1,1,219745.0,158267.0,256859.0,269055.0,83335.0,364167.0,88490.0,30000.0,40000.0,30328.0,24564.0,42000.0
50000,1,2,2,37,2,2,2,2,2,2,181609.0,86816.0,175328.0,189076.0,72460.0,359465.0,1281.0,1306.0,1318.0,695.0,721.0,1018.0
240000,1,2,2,26,2,2,2,2,2,2,193547.0,98484.0,185234.0,357880.0,222268.0,488122.0,10016.0,2081.0,169267.0,5062.0,4608.0,5096.0
20000,1,2,2,27,2,2,2,2,0,0,167583.0,72725.0,160636.0,170000.0,53007.0,339603.0,1086.0,1000.0,0.0,0.0,0.0,0.0
500000,1,3,2,30,1,2,2,2,1,1,166672.0,75004.0,162717.0,175540.0,59270.0,341434.0,4303.0,1096.0,1020.0,6315.0,1833.0,9649.0
60000,1,2,2,26,2,2,2,2,2,2,225067.0,128976.0,216590.0,228938.0,83108.0,369338.0,2113.0,2500.0,3000.0,2500.0,1500.0,1100.0
50000,1,3,2,25,2,2,2,2,4,4,213307.0,115703.0,204359.0,219485.0,102090.0,384790.0,2100.0,2200.0,3500.0,2000.0,0.0,5151.0
50000,1,2,2,24,2,2,2,2,2,2,212101.0,117374.0,206063.0,211286.0,69771.0,356563.0,2150.0,2352.0,1239.0,717.0,585.0,589.0
20000,1,2,2,25,1,1,1,1,1,2,165970.0,70167.0,157654.0,170390.0,53397.0,340383.0,390.0,390.0,390.0,390.0,390.0,0.0
30000,1,2,2,25,2,2,2,2,2,2,195854.0,100294.0,187749.0,200533.0,82155.0,369385.0,1932.0,3900.0,1700.0,1200.0,1180.0,2500.0
80000,1,2,1,25,3,4,4,2,2,2,246486.0,152566.0,238167.0,250215.0,116303.0,389457.0,3800.0,6.0,3636.0,2646.0,2000.0,1830.0
20000,1,2,1,25,2,2,2,2,2,2,180027.0,85232.0,174826.0,187322.0,70126.0,356953.0,1552.0,2659.0,1419.0,606.0,500.0,1000.0
10000,1,2,2,26,2,2,2,2,2,2,174462.0,79710.0,167089.0,187506.0,69615.0,348779.0,1300.0,2200.0,1300.0,320.0,1820.0,1000.0
20000,1,5,2,26,2,2,2,2,2,0,186144.0,90061.0,176658.0,209950.0,53007.0,339603.0,3055.0,1467.0,1096.0,1000.0,0.0,0.0
50000,1,2,2,23,4,4,2,2,2,2,216826.0,119535.0,205720.0,214116.0,74254.0,359669.0,8.0,2401.0,2254.0,2004.0,704.0,707.0
400000,1,2,2,27,2,2,2,2,2,2,180910.0,78403.0,168734.0,180745.0,73744.0,349148.0,2501.0,10009.0,1437.0,1105.0,510.0,959.0
20000,1,5,2,27,7,6,5,4,4,4,187253.0,90828.0,177704.0,189709.0,73120.0,359443.0,0.0,0.0,0.0,900.0,0.0,0.0
110000,1,2,2,27,2,2,2,2,2,2,268131.0,173327.0,262353.0,277164.0,158995.0,448220.0,5500.0,6000.0,6000.0,4000.0,5000.0,4000.0
30000,1,3,2,23,2,2,0,1,2,2,170023.0,70147.0,157644.0,170590.0,60711.0,359807.0,430.0,400.0,601.0,7504.0,15005.0,5674.0
230000,1,2,2,27,2,2,2,2,2,2,200172.0,93466.0,184916.0,178430.0,62818.0,349468.0,1816.0,5105.0,1293.0,2000.0,528.0,3000.0
20000,1,3,3,23,2,2,2,2,2,2,184035.0,89767.0,177479.0,189298.0,72814.0,351897.0,2000.0,20000.0,1612.0,1121.0,702.0,1000.0
30000,1,1,2,24,2,2,2,4,2,2,171583.0,74689.0,163478.0,173311.0,57437.0,340509.0,1440.0,2259.0,0.0,1500.0,425.0,895.0
90000,1,2,2,25,2,2,2,2,2,2,256731.0,158714.0,248361.0,222285.0,99437.0,387007.0,3453.0,3868.0,1960.0,1658.0,1718.0,2200.0
30000,1,2,2,25,4,2,2,2,2,2,189859.0,95058.0,183832.0,199872.0,76511.0,365327.0,1713.0,2000.0,4000.0,0.0,3000.0,1000.0
20000,1,2,2,24,4,4,4,2,2,1,183576.0,88879.0,176381.0,189664.0,63007.0,343663.0,2100.0,1000.0,1000.0,1100.0,4060.0,0.0
50000,1,2,2,24,2,2,2,2,2,2,177816.0,83101.0,171667.0,185460.0,68811.0,356152.0,1300.0,1300.0,1300.0,600.0,1000.0,602.0
