age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
32,9,2,1,0,7785,1,0,0,15,8,24,7,0,0,3
27,4,1,2,0,9550,1,0,0,15,8,187,1,368,4,0
43,7,1,1,0,8087,1,1,0,15,8,159,1,0,0,3
26,10,2,1,0,8149,1,0,0,15,8,283,3,0,0,3
35,3,1,2,0,9284,1,0,0,15,8,326,5,180,4,0
32,0,2,2,0,9550,1,0,0,15,8,58,1,353,5,0
40,1,1,1,0,7569,1,0,0,15,8,181,1,0,0,3
37,1,2,0,0,8870,1,0,0,15,8,151,1,353,1,0
31,9,2,2,0,12580,1,0,0,15,8,301,1,275,2,0
26,9,2,1,0,8295,1,0,0,15,8,106,1,369,4,0
30,1,2,0,0,8432,1,0,0,15,8,148,1,346,4,1
59,1,0,1,0,11592,0,0,0,15,8,44,1,0,0,3
23,7,2,1,0,8586,1,1,0,15,8,358,1,0,0,3
55,9,1,2,0,7553,1,0,0,15,8,901,1,0,0,3
27,9,1,1,0,8336,1,1,0,15,8,1286,1,0,0,3
33,1,1,0,0,9157,1,1,0,15,8,122,2,344,4,0
28,0,2,1,0,8026,1,0,0,15,8,87,1,0,0,3
26,8,2,2,0,8660,1,0,0,15,8,55,1,369,1,0
32,1,2,1,0,8094,1,0,0,15,8,127,1,0,0,3
32,7,1,1,0,8057,1,0,0,15,8,744,1,0,0,3
35,9,2,1,0,8724,1,1,0,15,8,177,1,362,3,0
31,1,1,1,0,8173,1,1,0,15,8,454,1,0,0,3
28,4,2,1,0,8722,1,0,0,15,8,485,1,89,1,1
48,1,0,1,0,8520,1,0,0,15,8,12,5,0,0,3
31,0,0,1,0,8379,0,0,0,15,8,332,1,298,2,1
31,1,2,1,0,8058,1,0,0,15,8,123,5,0,0,3
53,1,2,0,0,8229,1,0,0,15,8,984,1,369,1,0
29,1,1,0,0,18210,1,0,0,15,8,282,2,0,0,3
34,1,1,0,0,8450,1,0,0,15,8,514,1,0,0,3
24,9,2,1,0,8265,1,1,0,15,8,224,1,0,0,3
37,1,1,0,0,7990,1,1,0,15,8,25,1,351,5,1
34,1,1,1,0,8381,1,0,0,15,8,151,1,0,0,3
30,9,2,2,0,9342,1,0,0,15,8,223,1,0,0,3
31,0,1,1,0,8704,1,0,0,15,8,552,1,330,3,0
43,1,1,1,0,11568,1,0,0,15,8,7,5,0,0,3
32,7,2,1,0,7678,0,0,0,15,8,339,1,346,3,0
23,7,2,3,0,8034,1,0,0,15,8,76,2,365,2,1
29,4,2,2,0,8518,1,0,0,15,8,338,1,0,0,3
49,0,1,0,0,8188,1,0,0,15,8,82,3,0,0,3
58,9,1,0,0,8029,1,0,0,15,8,298,1,0,0,3
29,0,2,1,0,8729,1,1,0,15,8,51,1,346,2,0
38,1,2,0,0,9602,1,0,0,15,8,386,1,0,0,3
26,7,2,1,0,10066,1,0,0,15,8,457,1,0,0,3
42,7,1,1,0,17296,1,0,0,15,8,395,1,362,3,1
23,1,2,1,0,8799,1,0,0,15,8,416,1,0,0,3
24,1,2,0,0,8407,1,0,0,15,8,193,2,0,0,3
45,2,1,0,0,13334,1,1,0,15,8,262,2,0,0,3
33,7,1,1,0,8193,1,0,0,15,8,45,1,299,1,1
38,1,1,0,0,9118,1,0,0,15,8,22,5,0,0,3
26,9,2,2,0,7952,1,0,0,15,8,637,1,0,0,3
39,2,1,3,0,8117,1,0,1,15,8,59,3,368,1,1
36,1,0,1,0,8440,1,0,0,15,8,34,7,361,4,1
42,2,1,2,0,8053,1,0,0,15,8,272,1,0,0,3
24,8,2,1,0,8021,0,0,0,15,8,48,1,0,0,3
35,9,2,1,0,7930,1,0,0,15,8,75,1,369,1,0
56,9,1,1,0,8295,1,0,0,15,8,301,1,369,1,0
38,9,2,1,0,9289,1,1,0,15,8,164,1,338,6,1
30,1,1,0,0,8733,1,0,0,15,8,199,1,0,0,3
30,9,1,1,0,7813,1,1,0,15,8,133,1,0,0,3
46,1,1,0,0,9104,1,1,0,15,8,523,2,354,58,1
27,7,2,1,0,7945,1,0,0,15,8,151,1,346,1,0
32,7,2,1,0,10006,1,0,1,15,8,36,2,177,2,0
29,1,2,0,0,7995,1,0,0,15,8,325,1,0,0,3
39,4,1,0,0,8216,1,0,0,15,8,193,1,0,0,3
31,1,1,0,0,7654,1,0,0,15,8,36,1,0,0,3
31,1,2,1,0,8015,1,0,0,15,8,110,1,0,0,3
39,7,1,1,0,11184,1,0,0,15,8,56,1,369,2,0
23,1,1,1,0,7724,1,0,0,15,8,411,1,324,2,0
29,9,2,1,0,8232,1,0,0,15,8,174,1,362,1,0
33,7,2,1,0,8469,1,0,0,15,8,148,2,366,2,1
28,1,1,1,0,8102,1,0,0,15,8,224,1,0,0,3
28,1,2,1,0,7474,1,1,0,15,8,322,1,0,0,3
25,8,2,2,0,9452,1,0,0,15,8,520,1,0,0,3
44,0,0,1,0,7840,1,0,0,15,8,333,1,0,0,3
24,1,2,1,0,8022,1,0,0,15,8,311,1,0,0,3
30,7,2,1,0,7919,1,1,0,15,8,292,1,0,0,3
28,1,2,1,0,7752,1,0,0,15,8,145,2,330,4,0
35,0,2,2,0,9393,1,0,0,15,8,319,1,0,0,3
32,2,1,2,0,8740,1,0,0,15,8,128,1,0,0,3
32,9,2,2,0,9729,1,0,0,15,8,439,1,176,3,1
36,7,1,1,0,8666,1,1,0,15,8,290,2,0,0,3
34,1,2,0,0,12279,1,0,0,15,8,375,1,0,0,3
31,0,2,1,0,9359,0,0,0,15,8,185,1,0,0,3
25,1,2,1,0,8190,1,0,0,15,8,178,1,360,2,0
33,1,1,1,0,8482,1,0,0,15,8,27,5,0,0,3
46,1,1,1,0,8070,1,0,0,15,8,333,1,0,0,3
28,7,2,1,0,8240,1,0,0,15,8,256,1,0,0,3
43,1,1,1,0,18929,1,0,0,15,8,66,2,0,0,3
30,9,2,3,0,8897,1,0,0,15,8,173,3,299,3,1
35,10,0,2,0,16922,1,0,0,15,8,171,1,176,6,0
24,6,2,2,0,8110,1,0,0,15,8,134,2,0,0,3
45,1,1,0,0,8919,1,0,1,15,8,26,1,341,1,0
33,7,2,1,0,7821,1,0,0,15,8,256,1,360,3,2
58,1,1,0,0,8800,1,0,0,15,8,74,2,0,0,3
37,1,1,0,0,8527,1,1,0,15,8,340,1,0,0,3
31,0,0,1,0,7765,1,0,0,15,8,237,2,0,0,3
34,1,1,1,0,8048,1,0,0,15,8,285,5,0,0,3
29,1,1,0,0,8168,1,0,0,15,8,242,2,0,0,3
22,8,2,1,0,10608,1,0,0,15,8,239,1,353,1,1
60,1,1,0,0,8057,1,0,0,15,8,109,11,374,1,1
60,4,2,2,0,8579,0,0,0,15,8,730,5,0,0,3
30,2,1,2,0,11056,1,0,0,15,8,10,5,176,7,1
35,4,2,2,0,14800,1,0,0,15,8,19,6,0,0,3
38,9,2,1,0,8572,1,0,0,15,8,178,2,271,8,1
58,3,1,0,0,8279,1,0,1,15,8,71,5,365,3,0
50,5,1,0,0,8191,1,1,0,15,8,7,6,0,0,3
32,1,1,1,0,8021,1,0,0,15,8,16,9,310,1,0
32,7,1,1,0,8199,1,0,1,15,8,45,2,0,0,3
41,4,1,2,0,8545,1,0,0,15,8,229,5,269,4,0
43,1,1,3,0,8304,1,0,0,15,8,22,6,0,0,3
24,0,2,1,0,8945,1,1,0,15,8,191,1,0,0,3
28,8,2,2,0,8041,1,0,0,15,8,536,2,0,0,3
29,7,1,1,0,14586,1,0,0,15,8,792,2,299,1,0
31,1,2,1,0,8203,1,0,0,15,8,178,1,0,0,3
55,1,1,1,0,9097,1,1,0,15,8,41,1,0,0,3
47,6,1,3,0,8033,1,0,0,15,8,142,1,0,0,3
35,7,1,1,0,10810,1,0,0,15,8,45,1,0,0,3
25,9,1,1,0,8710,1,0,0,15,8,333,1,331,2,0
38,0,1,1,0,8276,1,0,0,15,8,10,5,0,0,3
32,1,1,1,0,8118,1,0,0,15,8,166,2,0,0,3
34,1,1,1,0,11013,1,0,0,15,8,358,1,177,1,0
39,1,1,0,0,7969,1,0,0,15,8,100,1,0,0,3
33,7,1,1,0,8643,1,0,0,15,8,423,1,0,0,3
29,0,2,1,0,8424,1,0,0,15,8,84,1,346,1,1
30,7,1,1,0,8702,1,0,0,15,8,66,1,0,0,3
39,2,1,1,0,10158,1,0,0,15,8,576,4,372,1,0
44,1,1,1,0,8186,1,0,0,15,8,79,2,374,1,0
53,4,0,2,0,8069,1,0,0,15,8,669,1,338,3,0
27,7,1,1,0,8330,1,0,0,15,8,50,1,353,1,0
39,2,1,1,0,8699,1,0,0,15,8,135,1,362,2,0
31,8,1,1,0,8166,1,0,0,15,8,456,1,0,0,3
33,4,1,0,0,8161,1,0,0,15,8,87,1,369,1,0
32,4,2,2,0,8454,1,1,0,15,8,676,3,0,0,3
29,1,2,0,0,8741,1,0,0,15,8,78,1,360,1,0
49,6,1,1,0,8524,1,0,1,15,8,354,2,0,0,3
32,0,2,1,0,14061,1,0,0,15,8,183,1,362,1,0
42,1,1,1,0,8524,1,0,0,15,8,117,1,0,0,3
55,7,1,0,0,7272,1,0,0,15,8,265,7,0,0,3
49,0,0,1,0,8151,1,0,0,15,8,98,1,351,1,0
26,9,2,1,0,8645,1,0,0,15,8,412,2,0,0,3
30,4,2,2,0,9711,1,0,0,15,8,251,1,0,0,3
29,1,1,1,0,8066,1,1,0,15,8,245,1,0,0,3
54,10,1,1,0,8601,1,0,0,15,8,693,5,373,2,0
29,8,2,2,0,8099,1,0,0,15,8,15,5,362,1,0
34,0,2,1,0,14998,1,0,0,15,8,14,5,0,0,3
25,1,2,2,0,9414,1,0,0,15,8,268,1,0,0,3
26,7,2,1,0,8231,1,0,0,15,8,144,2,353,1,1
31,1,2,1,0,8229,1,1,0,15,8,166,1,0,0,3
51,4,0,2,0,7792,1,0,0,15,8,404,1,0,0,3
34,4,1,1,0,7734,1,0,0,15,8,192,1,277,3,0
34,9,2,1,0,8213,1,1,0,15,8,1015,1,0,0,3
27,7,2,1,0,8372,1,0,0,15,8,663,1,0,0,3
28,8,2,1,0,8236,1,0,0,15,8,238,2,373,1,0
32,1,1,0,0,8271,1,0,0,15,8,52,1,0,0,3
23,7,1,1,0,10230,1,0,0,15,8,210,2,0,0,3
42,1,0,1,0,8217,0,0,0,15,8,133,1,0,0,3
26,8,2,1,0,10157,1,0,0,15,8,18,8,372,1,1
39,0,1,1,0,7369,0,0,0,15,8,123,2,365,1,0
29,9,2,2,0,8245,1,0,0,15,8,261,1,0,0,3
52,1,1,0,0,8153,1,0,0,15,8,81,2,296,3,0
36,0,1,1,0,9498,0,0,0,15,8,65,2,0,0,3
28,7,2,1,0,8360,1,0,0,15,8,437,3,348,3,1
37,7,2,1,0,9194,1,0,0,15,8,102,1,334,2,0
29,1,1,1,0,8358,1,0,0,15,8,63,3,355,2,0
41,6,1,2,0,14019,1,0,0,15,8,217,6,179,1,0
29,4,2,2,0,9407,1,0,0,15,8,157,3,0,0,3
32,1,1,0,0,10217,0,0,0,15,8,463,1,176,4,0
39,2,1,2,1,7847,1,0,0,15,8,562,2,0,0,3
37,1,1,0,0,7807,1,0,0,15,8,189,3,353,1,1
30,9,1,0,0,8114,1,0,0,15,8,220,2,299,1,0
39,9,2,1,0,8031,1,0,0,15,8,500,2,353,2,0
27,1,2,3,0,8004,1,1,0,15,8,212,4,313,6,1
41,0,2,1,0,10021,1,0,0,15,8,172,2,351,1,0
32,7,1,1,0,8137,1,0,0,15,8,20,6,0,0,3
58,1,1,0,0,13450,1,1,0,15,8,327,3,375,1,0
41,0,0,1,0,10569,1,0,0,15,8,894,2,348,2,0
40,0,1,1,0,8457,1,0,0,15,8,823,2,0,0,3
28,1,1,1,0,10276,1,0,0,15,8,352,1,0,0,3
21,8,2,1,0,8145,1,0,1,15,8,52,1,0,0,3
31,0,1,1,0,8747,1,1,0,15,8,152,1,353,4,0
30,7,2,2,0,8736,1,1,0,15,8,116,1,0,0,3
34,7,2,1,0,12081,1,1,0,15,8,29,1,0,0,3
60,5,0,1,0,7380,1,0,0,15,8,585,1,0,0,3
27,0,2,2,0,8163,1,0,0,15,8,95,1,0,0,3
23,0,2,1,0,8271,1,0,0,15,8,56,1,0,0,3
22,0,2,1,0,8137,1,0,0,15,8,564,3,0,0,3
28,0,2,1,0,7804,1,0,0,15,8,188,1,361,3,0
25,0,2,2,0,9075,1,0,0,15,8,363,1,0,0,3
52,1,1,0,0,10415,1,0,0,15,8,48,7,0,0,3
32,7,1,1,0,11287,0,0,0,15,8,147,1,0,0,3
33,7,0,1,0,10430,1,0,0,15,8,360,1,0,0,3
41,1,1,1,0,8068,1,0,0,15,8,342,2,0,0,3
28,1,1,1,0,8019,1,0,0,15,8,6,4,0,0,3
23,8,2,1,0,8575,1,0,0,15,8,170,2,0,0,3
50,0,2,0,0,8200,1,0,0,15,8,119,4,373,3,0
60,5,0,1,0,12993,1,0,0,15,8,80,4,0,0,3
26,8,2,1,0,8883,1,0,0,15,8,659,1,0,0,3
32,4,1,1,0,8153,1,1,0,15,8,532,3,0,0,3
39,1,1,0,0,10307,1,0,0,15,8,265,1,0,0,3
40,4,1,2,0,8611,1,0,1,15,8,15,11,0,0,3
48,1,2,0,0,8263,1,0,0,15,8,54,5,0,0,3
40,0,2,1,0,8069,0,0,0,15,8,837,1,0,0,3
33,1,1,1,0,8020,1,0,0,15,8,67,4,179,3,0
46,4,1,2,0,10870,1,1,0,15,8,77,4,0,0,3
30,4,2,1,0,8359,1,0,0,15,8,136,2,362,1,1
41,7,1,1,0,10418,1,0,0,15,8,303,2,352,2,0
38,2,1,2,0,10088,1,0,0,15,8,358,7,0,0,3
34,1,0,1,0,9633,1,0,0,15,8,228,2,298,1,1
33,1,1,0,0,8054,0,0,0,15,8,47,3,0,0,3
39,1,1,0,0,8334,1,0,0,15,8,259,3,354,3,0
25,0,2,1,0,8526,1,0,0,15,8,832,1,368,3,0
23,1,2,0,0,16646,1,0,0,15,8,169,1,347,1,0
21,0,2,1,0,8085,1,0,0,15,8,31,1,331,2,0
22,8,2,1,0,12057,1,0,0,15,8,1380,1,0,0,3
28,9,2,2,0,8391,1,1,0,15,8,201,3,295,2,2
42,7,1,1,0,9389,1,0,0,15,8,36,2,0,0,3
44,1,1,0,0,7918,1,0,0,15,8,679,1,367,4,0
33,4,1,2,0,8306,1,0,0,15,8,199,2,275,3,1
41,1,1,0,0,8108,1,0,0,15,8,58,3,360,2,1
52,9,1,0,0,7969,1,0,0,15,8,129,2,0,0,3
47,1,1,0,0,7729,1,0,0,15,8,495,1,0,0,3
27,1,2,1,0,8959,1,0,0,15,8,141,1,344,3,0
33,1,2,0,0,8184,1,0,0,15,8,139,2,0,0,3
41,1,0,1,0,10559,1,0,0,15,8,82,2,367,1,0
48,1,1,1,0,8499,1,0,0,15,8,830,1,353,2,0
37,2,2,1,0,7997,1,0,0,15,8,317,1,0,0,3
35,9,2,1,0,9520,1,0,0,15,8,26,1,358,1,1
39,0,0,1,0,8897,1,0,0,15,8,611,5,0,0,3
46,4,1,2,0,8829,1,1,0,15,8,33,2,177,1,1
52,9,0,1,0,8163,1,0,0,15,8,362,1,0,0,3
40,0,1,1,0,10593,1,0,0,15,8,432,1,177,1,0
26,1,2,0,0,8036,1,0,0,15,8,86,2,368,2,0
25,9,2,1,0,8192,1,0,0,15,8,186,2,0,0,3
33,1,1,0,0,8328,1,0,0,15,8,42,4,0,0,3
24,1,2,1,0,8852,1,0,0,15,8,956,1,0,0,3
27,1,2,1,0,8039,1,0,0,15,8,175,1,365,3,1
30,4,2,2,0,9780,1,0,0,15,8,229,2,295,1,1
29,9,2,2,0,8959,1,0,0,15,8,757,1,331,1,0
48,7,1,1,0,8994,1,1,0,15,8,521,2,0,0,3
25,8,2,1,0,9938,1,0,0,15,8,264,1,352,4,0
31,0,2,1,0,8018,1,0,0,15,8,99,1,353,1,0
42,2,1,1,0,8188,1,0,1,15,8,87,4,0,0,3
26,2,2,2,0,8274,1,0,0,15,8,401,1,0,0,3
51,9,1,1,0,9193,1,0,0,15,8,301,1,0,0,3
26,7,2,1,0,8065,1,0,0,15,8,17,3,352,6,1
58,1,1,0,0,8085,1,0,0,15,8,184,4,0,0,3
30,1,1,1,0,8022,0,0,0,15,8,42,2,298,1,0
36,1,2,1,0,8122,1,0,0,15,8,200,5,0,0,3
49,1,1,1,0,9249,1,1,0,15,8,167,2,374,3,0
37,0,2,1,0,8328,1,0,0,15,8,58,3,0,0,3
38,1,0,1,0,8245,1,0,0,15,8,167,4,0,0,3
39,9,2,1,0,8419,1,0,0,15,8,237,2,0,0,3
31,4,1,2,0,8546,1,1,0,15,8,98,2,360,1,0
40,7,1,1,0,8790,1,0,0,15,8,173,4,0,0,3
46,7,1,3,0,8091,1,0,0,15,8,165,3,0,0,3
31,4,2,2,0,10753,1,0,0,15,8,858,3,0,0,3
29,1,1,1,0,7905,1,0,0,15,8,132,2,360,2,0
57,4,1,1,0,8058,1,0,0,15,8,114,2,0,0,3
33,9,2,1,0,9083,1,0,0,15,8,173,2,0,0,3
56,5,0,2,0,7561,1,0,0,15,8,406,4,297,3,0
42,0,0,1,0,8260,1,0,0,15,8,1012,3,0,0,3
31,4,2,2,0,8093,1,1,0,15,8,13,11,0,0,3
30,9,2,1,0,7910,1,0,0,15,8,73,2,298,2,1
35,0,0,1,0,7886,1,0,0,15,8,160,2,0,0,3
34,1,0,0,0,8409,1,0,0,15,8,372,2,372,2,2
34,1,0,0,0,8019,1,0,0,15,8,206,5,0,0,3
34,4,2,2,0,10379,1,0,0,15,8,137,2,177,1,0
51,1,1,0,0,8148,1,0,0,15,8,611,2,0,0,3
49,1,1,1,0,8617,1,0,0,15,8,219,6,0,0,3
45,10,1,1,0,7612,1,0,0,15,8,320,3,372,2,0
59,6,1,0,0,8690,1,0,0,15,8,57,2,333,3,0
52,1,0,0,0,8048,1,0,0,15,8,223,2,299,1,0
32,7,0,1,0,7985,1,0,0,15,8,147,2,0,0,3
29,8,2,1,0,8968,1,0,0,15,8,109,2,353,1,2
40,1,1,1,0,9164,1,0,0,15,8,175,4,0,0,3
31,9,1,1,0,8103,0,0,0,15,8,264,2,0,0,3
33,9,0,1,0,8874,1,0,0,15,8,124,3,0,0,3
28,4,2,2,0,8060,1,0,0,15,8,885,3,353,2,1
32,4,1,2,0,11406,1,0,0,15,8,1111,5,0,0,3
26,7,2,1,1,7857,1,0,0,15,8,44,2,0,0,3
49,6,1,1,0,10595,1,0,0,15,8,64,6,0,0,3
29,1,1,1,0,8044,1,0,0,15,8,50,5,0,0,3
27,6,2,2,0,8381,1,0,0,15,8,76,2,0,0,3
38,9,1,2,0,8451,1,0,0,15,8,10,2,374,1,1
43,1,1,1,0,14016,1,0,0,15,8,270,3,0,0,3
28,1,1,0,0,8297,1,1,1,15,8,31,9,374,4,1
28,9,2,2,0,7425,1,1,0,15,8,296,2,354,2,1
36,9,1,2,0,8549,1,0,0,15,8,239,2,0,0,3
57,9,1,1,0,8244,1,0,1,15,8,22,7,338,12,0
36,0,2,1,0,8167,1,0,0,15,8,1357,4,375,2,0
30,0,1,0,0,8643,1,0,0,15,8,212,2,369,1,0
27,4,2,2,0,15963,1,0,0,15,8,99,3,347,1,1
38,7,2,1,0,8089,1,0,0,15,8,150,3,0,0,3
30,4,2,2,0,8028,1,1,0,15,8,582,2,0,0,3
36,1,1,1,0,8268,1,0,0,15,8,709,5,0,0,3
30,9,2,1,0,9414,1,0,0,15,8,199,2,355,1,0
55,7,1,1,0,8860,1,0,0,15,8,140,9,373,4,0
33,4,1,2,0,10063,1,0,0,15,8,102,3,178,1,0
40,7,2,1,0,8084,1,0,0,15,8,15,3,0,0,3
24,1,0,1,0,8532,1,0,0,15,8,61,3,0,0,3
44,7,0,1,0,8017,1,0,0,15,8,152,5,0,0,3
33,0,1,1,0,9312,1,0,0,15,8,245,9,374,2,0
38,6,2,2,0,13793,1,0,0,15,8,406,4,360,5,1
26,7,2,1,0,8019,1,0,0,15,8,23,8,0,0,3
33,9,1,1,0,7815,0,0,0,15,8,297,3,0,0,3
44,1,0,0,0,7922,1,1,0,15,8,197,3,289,4,0
32,1,0,1,0,8220,1,0,0,15,8,63,8,366,24,1
26,0,2,1,0,8159,1,0,0,15,8,103,5,0,0,3
40,4,1,2,0,6807,1,0,0,15,8,1259,2,334,18,0
34,4,2,2,0,7835,1,1,0,15,8,80,3,353,1,1
25,1,2,1,0,8400,1,0,0,15,8,951,1,0,0,3
27,1,1,1,0,13873,0,0,0,15,8,255,2,0,0,3
45,7,1,1,0,6398,1,1,0,15,8,8,2,347,5,0
37,0,1,1,0,7462,1,1,0,15,8,284,15,0,0,3
44,7,2,1,0,8551,1,0,0,15,8,550,2,341,2,0
41,0,2,1,0,8109,1,0,0,15,8,77,2,348,4,0
34,9,1,1,0,8412,1,0,0,15,8,314,2,178,6,1
33,4,1,2,0,11320,1,0,0,15,8,536,2,0,0,3
25,7,1,1,0,8825,1,1,0,15,8,193,2,0,0,3
30,9,1,1,0,7109,1,0,0,15,8,124,2,299,1,0
39,9,2,2,0,9693,0,0,0,15,8,12,10,179,1,0
31,9,2,2,0,14157,1,0,0,15,8,134,5,0,0,3
34,9,1,1,0,8675,1,0,0,15,8,10,7,373,1,1
54,0,0,1,0,7625,1,0,0,15,8,895,5,366,2,0
38,4,1,2,0,8027,1,0,0,15,8,17,8,0,0,3
34,10,1,1,0,8003,1,0,0,15,8,212,3,365,2,1
56,9,2,1,0,8770,1,0,0,15,8,43,8,178,5,0
40,1,1,1,0,8024,1,0,0,15,8,364,2,0,0,3
39,7,2,1,0,8334,1,0,0,15,8,14,3,0,0,3
28,7,2,1,0,8137,1,1,0,15,8,376,3,369,1,0
28,1,2,1,0,11431,1,0,0,15,8,22,4,0,0,3
58,1,1,1,0,8257,0,0,0,15,8,122,8,0,0,3
35,2,1,1,0,12891,1,0,0,15,8,34,3,0,0,3
36,8,2,1,0,11570,1,0,1,15,8,134,9,0,0,3
40,1,0,1,0,8019,1,0,0,15,8,21,2,0,0,3
30,1,1,1,0,7920,1,0,0,15,8,144,5,0,0,3
43,7,0,1,0,15835,1,0,1,15,8,16,3,0,0,3
40,0,1,1,0,8019,1,0,0,15,8,13,8,367,7,1
60,1,1,0,0,8033,1,1,0,15,8,781,4,179,3,0
41,1,2,1,0,14412,1,0,0,15,8,128,3,0,0,3
39,7,1,1,0,8454,1,0,0,15,8,411,6,176,3,1
31,3,0,0,0,8187,1,0,0,15,8,266,3,0,0,3
32,1,1,0,0,8252,1,0,0,15,8,391,2,0,0,3
48,1,1,1,0,9286,1,0,1,15,8,195,4,0,0,3
48,1,1,0,0,8127,1,0,1,15,8,74,5,368,7,1
36,1,1,0,0,8068,1,0,0,15,8,232,2,366,5,1
30,0,0,1,0,8910,0,0,0,15,8,340,2,369,1,0
31,1,1,1,0,9822,1,0,1,15,8,350,8,361,1,0
27,4,1,2,0,8073,1,0,0,15,8,309,3,0,0,3
43,9,2,1,0,7753,1,1,0,15,8,12,5,0,0,3
28,1,2,1,0,7811,1,0,0,15,8,136,3,360,2,0
49,1,1,1,0,11328,1,0,0,15,8,349,2,0,0,3
34,0,0,1,0,9287,1,0,0,15,8,259,3,0,0,3
30,4,2,2,0,8374,1,0,0,15,8,153,2,0,0,3
32,1,2,1,0,8157,1,0,0,15,8,215,2,0,0,3
29,0,2,1,0,7670,1,0,0,15,8,233,4,0,0,3
38,0,1,1,0,9871,1,0,0,15,8,298,2,0,0,3
44,4,2,2,0,6706,1,1,0,15,8,104,10,0,0,3
38,4,1,2,0,8695,0,0,0,15,8,59,3,0,0,3
47,1,1,0,0,8556,1,0,1,15,8,49,3,0,0,3
36,7,1,1,0,7945,1,0,0,15,8,113,6,0,0,3
36,7,2,1,0,8019,1,0,0,15,8,1002,4,0,0,3
27,1,2,0,0,7840,1,0,0,15,8,54,2,0,0,3
24,0,2,1,0,8309,1,0,0,15,8,80,3,369,4,0
35,1,0,1,0,9799,1,0,0,15,8,306,3,348,9,0
36,0,2,1,0,8204,1,0,0,15,8,61,4,372,5,1
45,0,1,1,0,8388,1,0,0,15,8,20,5,0,0,3
45,1,2,0,0,8135,1,0,0,15,8,16,5,366,1,0
32,0,1,1,0,8356,0,0,0,15,8,51,3,369,1,0
29,2,1,1,0,8441,1,0,0,15,8,69,3,362,2,0
40,1,1,0,0,9860,1,0,0,15,8,880,4,0,0,3
27,9,1,1,0,10479,1,0,0,15,8,600,2,0,0,3
31,9,1,2,0,8184,0,0,0,15,8,218,4,0,0,3
45,6,2,1,0,10781,1,0,0,15,8,18,6,0,0,3
31,0,2,1,0,8881,1,0,0,15,8,47,2,0,0,3
33,4,1,1,0,9442,1,0,0,15,8,333,2,365,3,0
25,5,2,1,0,8385,0,1,0,15,8,102,2,365,2,0
32,4,2,2,0,14267,1,0,0,15,8,64,3,372,2,0
41,4,1,2,0,8049,1,0,0,15,8,101,4,292,6,0
37,1,1,0,0,7882,1,0,0,15,8,800,5,0,0,3
29,1,2,1,0,8263,1,0,0,15,8,19,2,0,0,3
57,5,1,1,1,8051,1,0,0,15,8,476,3,0,0,3
54,4,1,2,0,8303,1,1,1,15,8,65,5,0,0,3
34,4,2,2,0,8197,1,0,0,15,8,14,2,0,0,3
29,1,2,1,0,15550,0,0,0,15,8,50,2,0,0,3
45,0,1,1,0,8091,1,1,0,15,8,262,2,353,2,0
33,0,2,1,0,8024,1,0,0,15,8,934,2,369,2,0
39,4,2,2,0,19990,1,0,1,15,8,75,10,180,5,0
32,1,2,1,0,8593,1,0,0,15,8,51,4,0,0,3
30,0,1,2,0,7269,0,0,0,15,8,208,3,0,0,3
35,6,1,1,0,7963,1,0,0,15,8,162,2,362,3,0
57,0,1,1,0,8426,1,1,0,15,8,166,3,0,0,3
40,1,1,1,0,8206,1,0,0,15,8,53,3,0,0,3
26,8,2,1,0,8391,1,0,0,15,8,34,11,375,2,1
34,0,2,1,0,11179,0,0,0,15,8,22,8,332,13,0
45,1,1,0,0,8321,1,0,1,15,8,258,3,0,0,3
44,1,2,0,0,7785,1,1,0,15,8,71,3,348,1,0
40,4,2,2,0,8288,1,0,0,15,8,11,8,0,0,3
34,1,1,0,0,8091,1,0,0,15,8,93,3,0,0,3
34,0,1,1,0,7722,1,0,0,15,8,92,4,354,3,0
32,1,1,1,0,17733,1,0,0,15,8,1237,2,362,2,0
37,1,1,0,0,10139,1,0,0,15,8,655,3,176,4,0
46,7,1,1,0,7900,1,0,0,15,8,138,2,298,3,0
30,6,1,1,0,8239,1,1,0,15,8,187,3,0,0,3
36,0,1,1,0,10297,1,0,0,15,8,200,3,299,1,0
41,1,1,1,0,8799,1,0,0,15,8,432,3,0,0,3
41,7,0,1,0,13764,1,1,0,15,8,69,3,358,1,0
45,7,2,1,0,9397,1,0,0,15,8,25,5,373,2,0
55,9,0,2,0,8544,1,0,0,15,8,28,8,367,4,1
37,1,0,1,0,8644,1,0,0,15,8,68,4,360,2,0
34,4,2,2,0,9031,1,1,0,15,8,109,3,0,0,3
25,2,2,2,0,24893,1,1,0,15,8,117,2,0,0,3
29,0,1,1,0,8271,1,0,0,15,8,1223,3,372,1,0
38,4,1,1,0,8360,0,0,0,15,8,136,3,347,2,0
33,7,2,1,0,8258,1,0,0,15,8,101,2,0,0,3
40,0,0,1,0,8971,1,0,0,15,8,126,2,334,1,0
43,1,1,0,0,7952,1,0,1,15,8,137,7,372,1,0
39,0,1,1,0,8027,1,0,1,15,8,155,6,0,0,3
23,1,1,0,0,8550,1,0,0,15,8,509,3,346,9,1
27,0,1,1,0,9436,1,0,0,15,8,143,2,344,3,0
55,1,1,0,0,8154,1,0,0,15,8,641,6,0,0,3
29,9,2,1,0,7800,1,0,0,15,8,85,3,369,2,0
