holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,Rush Hour
7,280.76,0.0,0.0,75,1,0
7,280.1,0.0,0.0,1,0,0
7,278.84,0.0,0.0,40,1,1
7,279.69,0.0,0.0,40,1,1
7,280.75,0.0,0.0,20,1,1
7,281.65,0.0,0.0,1,0,0
7,282.08,0.0,0.0,5,0,0
7,283.62,0.0,0.0,1,0,0
7,284.29,0.0,0.0,1,0,0
7,285.28,0.0,0.0,1,0,0
7,285.49,0.0,0.0,1,0,0
7,286.55,0.0,0.0,1,0,0
7,286.55,0.0,0.0,5,0,1
7,286.49,0.0,0.0,1,0,1
7,285.95,0.0,0.0,1,0,1
7,285.49,0.0,0.0,75,1,0
7,283.15,0.0,0.0,1,0,0
7,282.01,0.0,0.0,1,0,0
7,281.87,0.0,0.0,1,0,0
7,281.89,0.0,0.0,1,0,0
7,281.69,0.0,0.0,1,0,0
7,281.43,0.0,0.0,1,0,0
7,282.09,0.0,0.0,75,1,0
7,282.69,0.0,0.0,90,6,0
7,282.56,0.0,0.0,90,6,0
7,282.9,0.0,0.0,90,6,0
7,283.48,0.0,0.0,90,6,1
7,283.55,0.0,0.0,90,6,1
7,283.95,0.0,0.0,90,6,1
7,283.95,0.0,0.0,90,5,1
7,284.22,0.0,0.0,90,6,0
7,284.22,0.0,0.0,90,5,0
7,284.22,0.0,0.0,90,2,0
7,285.58,0.0,0.0,90,6,0
7,285.58,0.0,0.0,90,5,0
7,286.74,0.0,0.0,75,6,0
7,286.74,0.0,0.0,75,5,0
7,286.74,0.0,0.0,75,2,0
7,288.22,0.0,0.0,90,1,0
7,288.95,0.0,0.0,75,1,0
7,288.9,0.0,0.0,90,1,0
7,286.02,0.0,0.0,90,1,0
7,285.35,0.0,0.0,90,5,1
7,285.08,0.0,0.0,90,1,1
7,284.42,0.0,0.0,90,1,1
7,284.22,0.0,0.0,90,1,0
7,283.02,0.0,0.0,90,1,0
7,282.29,0.0,0.0,90,1,0
7,282.29,0.0,0.0,90,1,0
7,281.69,0.0,0.0,90,1,0
7,281.23,0.0,0.0,90,1,0
7,281.22,0.0,0.0,90,1,0
7,281.02,0.0,0.0,90,1,0
7,280.56,0.0,0.0,90,1,0
7,280.29,0.0,0.0,90,1,0
7,280.09,0.0,0.0,90,1,0
7,279.55,0.0,0.0,90,1,1
7,279.62,0.0,0.0,90,1,1
7,280.28,0.0,0.0,90,1,1
7,280.42,0.0,0.0,75,1,0
7,281.22,0.0,0.0,1,0,0
7,282.71,0.0,0.0,90,1,0
7,283.5,0.0,0.0,1,0,0
7,283.29,0.0,0.0,40,6,0
7,282.88,0.0,0.0,90,6,0
7,281.84,0.0,0.0,90,6,0
7,281.84,0.0,0.0,90,5,0
7,281.01,0.0,0.0,90,6,1
7,281.01,0.0,0.0,90,5,1
7,281.01,0.0,0.0,90,2,1
7,280.96,0.0,0.0,90,6,1
7,280.96,0.0,0.0,90,5,1
7,280.96,0.0,0.0,90,2,1
7,280.62,0.0,0.0,90,10,1
7,280.62,0.0,0.0,90,6,1
7,280.62,0.0,0.0,90,5,1
7,280.62,0.0,0.0,90,2,1
7,280.68,0.0,0.0,90,6,0
7,280.68,0.0,0.0,90,5,0
7,280.68,0.0,0.0,90,2,0
7,280.68,0.0,0.0,90,10,0
7,280.42,0.0,0.0,90,6,0
7,280.42,0.0,0.0,90,2,0
7,280.29,0.0,0.0,90,6,0
7,280.29,0.0,0.0,90,2,0
7,280.29,0.0,0.0,90,10,0
7,280.15,0.0,0.0,90,6,0
7,280.15,0.0,0.0,90,5,0
7,280.15,0.0,0.0,90,2,0
7,279.76,0.0,0.0,90,6,0
7,279.76,0.0,0.0,90,2,0
7,279.69,0.0,0.0,90,6,0
7,279.55,0.0,0.0,90,6,0
7,279.55,0.0,0.0,90,2,0
7,279.55,0.0,0.0,90,10,0
7,279.09,0.0,0.0,90,6,0
7,279.09,0.0,0.0,90,5,0
7,279.09,0.0,0.0,90,2,0
7,279.09,0.0,0.0,90,10,0
7,278.82,0.0,0.0,90,6,0
7,278.82,0.0,0.0,90,5,0
7,278.82,0.0,0.0,90,2,0
7,278.35,0.0,0.0,90,6,0
7,278.35,0.0,0.0,90,5,0
7,278.35,0.0,0.0,90,2,0
7,278.02,0.0,0.0,90,5,0
7,278.02,0.0,0.0,90,6,0
7,278.02,0.0,0.0,90,2,0
7,277.68,0.0,0.0,90,2,1
7,277.68,0.0,0.0,90,5,1
7,277.68,0.0,0.0,90,6,1
7,277.82,0.0,0.0,90,2,1
7,277.82,0.0,0.0,90,5,1
7,278.15,0.0,0.0,90,2,1
7,278.15,0.0,0.0,90,5,1
7,278.42,0.0,0.0,90,5,0
7,278.42,0.0,0.0,90,2,0
7,279.08,0.0,0.0,90,5,0
7,279.08,0.0,0.0,90,6,0
7,279.08,0.0,0.0,90,2,0
7,279.55,0.0,0.0,90,5,0
7,279.55,0.0,0.0,90,2,0
7,279.95,0.0,0.0,90,5,0
7,280.15,0.0,0.0,90,1,0
7,280.62,0.0,0.0,90,1,0
7,281.35,0.0,0.0,90,6,0
7,281.71,0.0,0.0,75,6,1
7,281.97,0.0,0.0,75,1,1
7,281.68,0.0,0.0,90,1,1
7,281.42,0.0,0.0,40,1,0
7,279.4,0.0,0.0,40,1,0
7,278.88,0.0,0.0,1,0,0
7,278.34,0.0,0.0,1,0,0
7,277.54,0.0,0.0,1,0,0
7,276.66,0.0,0.0,1,5,0
7,276.1,0.0,0.0,1,5,0
7,275.09,0.0,0.0,1,5,0
7,274.49,0.0,0.0,1,5,0
7,274.49,0.0,0.0,1,3,0
7,274.42,0.0,0.0,1,5,0
7,274.23,0.0,0.0,1,5,0
7,274.23,0.0,0.0,1,3,0
7,274.59,0.0,0.0,1,5,1
7,274.59,0.0,0.0,1,3,1
7,275.96,0.0,0.0,5,5,1
7,279.75,0.0,0.0,5,0,1
7,282.2,0.0,0.0,1,0,0
7,284.28,0.0,0.0,20,1,0
7,286.08,0.0,0.0,1,0,0
7,287.71,0.0,0.0,40,1,0
7,287.9,0.0,0.0,40,1,0
7,289.27,0.0,0.0,40,1,0
7,289.4,0.0,0.0,40,1,0
7,289.51,0.0,0.0,40,1,1
7,289.58,0.0,0.0,40,1,1
7,289.35,0.0,0.0,1,0,1
7,288.68,0.0,0.0,40,1,0
7,284.46,0.0,0.0,1,0,0
7,283.53,0.0,0.0,1,0,0
7,281.91,0.0,0.0,1,0,0
7,279.96,0.0,0.0,1,0,0
7,278.63,0.0,0.0,1,0,0
7,277.83,0.0,0.0,1,0,0
7,277.47,0.0,0.0,1,0,0
7,276.47,0.0,0.0,1,0,0
7,275.69,0.0,0.0,1,0,0
7,275.29,0.0,0.0,1,0,0
7,275.02,0.0,0.0,1,0,1
7,277.28,0.0,0.0,1,0,1
7,282.45,0.0,0.0,1,0,1
7,286.45,0.0,0.0,5,0,0
7,289.9,0.0,0.0,1,0,0
7,289.94,0.0,0.0,1,0,0
7,290.88,0.0,0.0,40,1,0
7,291.58,0.0,0.0,40,1,0
7,292.46,0.0,0.0,1,0,0
7,292.96,0.0,0.0,5,0,0
7,293.21,0.0,0.0,5,0,1
7,293.28,0.0,0.0,5,0,1
7,291.9,0.0,0.0,1,0,1
7,291.29,0.0,0.0,5,0,0
7,287.41,0.0,0.0,1,0,0
7,285.02,0.0,0.0,1,0,0
7,284.03,0.0,0.0,1,0,0
7,283.54,0.0,0.0,1,0,0
7,283.82,0.0,0.0,1,0,0
7,283.28,0.0,0.0,1,0,0
7,283.62,0.0,0.0,1,0,0
7,283.22,0.0,0.0,1,0,0
7,282.47,0.0,0.0,1,0,0
7,281.69,0.0,0.0,1,0,0
7,280.69,0.0,0.0,40,2,1
7,281.75,0.0,0.0,75,1,1
7,283.75,0.0,0.0,1,0,1
7,284.09,0.0,0.0,1,0,0
7,285.36,0.0,0.0,75,1,0
7,287.69,0.0,0.0,1,0,0
7,288.89,0.0,0.0,1,0,0
7,289.29,0.0,0.0,75,1,0
7,290.43,0.0,0.0,90,1,0
7,290.96,0.0,0.0,90,1,0
7,291.3,0.0,0.0,90,1,1
7,291.3,0.0,0.0,1,0,1
7,290.22,0.0,0.0,1,0,1
7,289.57,0.0,0.0,1,0,0
7,285.56,0.0,0.0,1,0,0
7,284.78,0.0,0.0,1,0,0
7,282.97,0.0,0.0,1,0,0
7,282.11,0.0,0.0,1,0,0
7,281.3,0.0,0.0,1,0,0
7,281.24,0.0,0.0,1,0,0
7,280.9,0.0,0.0,1,0,0
7,280.76,0.0,0.0,1,0,0
7,280.23,0.0,0.0,1,0,0
7,280.29,0.0,0.0,1,0,0
7,282.02,0.0,0.0,1,0,1
7,283.74,0.0,0.0,1,0,1
7,286.81,0.0,0.0,1,0,1
7,289.08,0.0,0.0,1,0,0
7,290.35,0.0,0.0,1,0,0
7,291.42,0.0,0.0,90,1,0
7,292.55,0.0,0.0,90,1,0
7,293.75,0.0,0.0,75,1,0
7,294.28,0.0,0.0,90,1,0
7,293.89,0.0,0.0,90,1,0
7,293.22,0.0,0.0,90,6,1
7,292.69,0.0,0.0,90,6,1
7,292.69,0.0,0.0,90,2,1
7,291.42,0.0,0.0,90,1,1
7,291.22,0.0,0.0,90,1,0
7,291.22,0.0,0.0,90,1,0
7,291.09,0.0,0.0,90,1,0
7,291.09,0.0,0.0,90,6,0
7,290.42,0.0,0.0,90,2,0
7,290.42,0.0,0.0,90,6,0
7,288.96,0.0,0.0,90,6,0
7,288.96,0.0,0.0,90,2,0
7,287.58,0.0,0.0,90,2,0
7,288.45,0.0,0.0,90,1,0
7,288.16,0.0,0.0,90,1,0
7,287.96,0.0,0.0,90,1,0
7,287.23,0.0,0.0,90,1,0
7,285.69,0.0,0.0,75,5,1
7,285.69,0.0,0.0,75,6,1
7,285.29,0.0,0.0,75,5,1
7,285.84,0.0,0.0,90,5,1
7,286.58,0.0,0.0,90,5,0
7,288.28,0.0,0.0,40,4,0
7,288.02,0.0,0.0,40,1,0
7,289.15,0.0,0.0,75,1,0
7,288.82,0.0,0.0,90,6,0
7,288.54,0.0,0.0,90,6,0
7,288.54,0.0,0.0,90,5,0
7,288.54,0.0,0.0,90,4,0
7,286.89,0.0,0.0,90,6,0
7,286.89,0.0,0.0,90,5,0
7,285.86,0.0,0.0,90,6,1
7,285.86,0.0,0.0,90,5,1
7,285.71,0.0,0.0,90,6,1
7,285.71,0.0,0.0,90,5,1
7,285.27,0.0,0.0,90,6,1
7,285.27,0.0,0.0,90,5,1
7,284.95,0.0,0.0,90,6,0
7,284.95,0.0,0.0,90,5,0
7,284.62,0.0,0.0,90,6,0
7,284.62,0.0,0.0,90,5,0
7,284.62,0.0,0.0,90,2,0
7,284.09,0.0,0.0,90,6,0
7,284.09,0.0,0.0,90,5,0
7,284.09,0.0,0.0,90,2,0
7,283.62,0.0,0.0,90,6,0
7,283.62,0.0,0.0,90,5,0
7,283.62,0.0,0.0,90,2,0
7,282.76,0.0,0.0,90,6,0
7,282.76,0.0,0.0,90,2,0
7,282.76,0.0,0.0,90,5,0
7,282.09,0.0,0.0,90,6,0
7,282.09,0.0,0.0,90,2,0
7,282.09,0.0,0.0,90,5,0
7,280.3,0.0,0.0,90,6,0
7,280.3,0.0,0.0,90,2,0
7,279.3,0.0,0.0,90,6,0
7,279.3,0.0,0.0,90,2,0
7,278.89,0.0,0.0,90,6,0
7,278.89,0.0,0.0,90,5,0
7,277.59,0.0,0.0,90,6,0
7,277.59,0.0,0.0,90,5,0
7,276.23,0.0,0.0,90,6,0
7,276.23,0.0,0.0,90,5,0
7,276.23,0.0,0.0,90,8,0
7,275.58,0.0,0.0,90,6,1
7,275.58,0.0,0.0,90,5,1
7,275.37,0.0,0.0,90,6,1
7,275.37,0.0,0.0,90,5,1
7,275.37,0.0,0.0,90,2,1
7,275.22,0.0,0.0,90,6,1
7,275.22,0.0,0.0,90,5,1
7,275.22,0.0,0.0,90,2,1
7,275.22,0.0,0.0,90,6,0
7,275.22,0.0,0.0,90,5,0
7,275.22,0.0,0.0,90,2,0
7,275.88,0.0,0.0,90,6,0
7,275.88,0.0,0.0,90,8,0
7,275.88,0.0,0.0,90,2,0
7,275.95,0.0,0.0,90,6,0
7,275.95,0.0,0.0,90,2,0
7,276.42,0.0,0.0,90,4,0
7,276.42,0.0,0.0,90,2,0
7,276.42,0.0,0.0,90,6,0
7,276.49,0.0,0.0,90,4,0
7,276.49,0.0,0.0,90,5,0
7,276.49,0.0,0.0,90,6,0
7,276.75,0.0,0.0,90,6,0
7,276.84,0.0,0.0,90,6,0
7,277.29,0.0,0.0,90,6,1
7,276.95,0.0,0.0,90,2,1
7,276.95,0.0,0.0,90,6,1
7,276.29,0.0,0.0,90,6,1
7,276.15,0.0,0.0,90,6,0
7,276.15,0.0,0.0,90,5,0
7,276.15,0.0,0.0,90,8,0
7,275.75,0.0,0.0,90,2,0
7,275.75,0.0,0.0,90,5,0
7,275.75,0.0,0.0,90,8,0
7,275.49,0.0,0.0,90,5,0
7,275.49,0.0,0.0,90,8,0
7,275.15,0.0,0.0,90,5,0
7,275.15,0.0,0.0,90,2,0
7,274.95,0.0,0.0,90,5,0
7,274.69,0.0,0.0,90,5,0
7,274.49,0.0,0.0,90,5,0
7,274.49,0.0,0.0,90,8,0
7,274.15,0.0,0.0,90,8,0
7,274.15,0.0,0.0,90,5,0
7,274.29,0.0,0.0,90,4,0
7,274.29,0.0,0.0,90,5,0
7,274.29,0.0,0.0,90,8,0
7,273.95,0.0,0.0,90,5,0
7,273.65,0.0,0.0,90,8,0
7,273.65,0.0,0.0,90,5,0
7,273.48,0.0,0.0,90,8,1
7,273.48,0.0,0.0,90,5,1
7,273.48,0.0,0.0,90,6,1
7,273.42,0.0,0.0,90,8,1
7,273.42,0.0,0.0,90,5,1
7,272.95,0.0,0.0,90,1,1
7,273.08,0.0,0.0,90,8,0
7,273.42,0.0,0.0,90,1,0
7,273.46,0.0,0.0,90,5,0
7,273.95,0.0,0.0,90,8,0
7,274.02,0.0,0.0,90,1,0
7,274.09,0.0,0.0,90,1,0
7,274.03,0.0,0.0,90,1,0
7,274.09,0.0,0.0,90,1,1
7,274.09,0.0,0.0,90,1,1
7,274.03,0.0,0.0,90,1,1
7,273.96,0.0,0.0,90,1,0
7,273.96,0.0,0.0,90,1,0
7,274.28,0.0,0.0,90,1,0
7,274.29,0.0,0.0,90,1,0
7,274.42,0.0,0.0,90,1,0
7,274.42,0.0,0.0,90,1,0
7,274.44,0.0,0.0,90,1,0
7,274.58,0.0,0.0,90,1,0
7,274.92,0.0,0.0,90,1,0
7,275.15,0.0,0.0,90,1,0
7,274.82,0.0,0.0,90,1,0
7,274.58,0.0,0.0,90,1,1
7,275.35,0.0,0.0,5,0,1
7,275.95,0.0,0.0,1,0,1
7,277.08,0.0,0.0,1,0,0
7,277.81,0.0,0.0,40,1,0
7,279.02,0.0,0.0,75,1,0
7,279.68,0.0,0.0,1,0,0
7,280.75,0.0,0.0,40,1,0
7,281.65,0.0,0.0,1,0,0
7,281.95,0.0,0.0,75,1,0
7,282.82,0.0,0.0,1,0,1
7,282.96,0.0,0.0,1,0,1
7,282.9,0.0,0.0,75,1,1
7,282.15,0.0,0.0,75,1,0
7,281.15,0.0,0.0,1,0,0
7,279.36,0.0,0.0,1,0,0
7,278.02,0.0,0.0,1,0,0
7,277.22,0.0,0.0,1,0,0
7,277.86,0.0,0.0,1,0,0
7,277.96,0.0,0.0,1,0,0
7,277.16,0.0,0.0,1,0,0
7,276.8,0.0,0.0,1,0,0
7,275.82,0.0,0.0,1,0,0
7,275.23,0.0,0.0,1,0,0
7,275.58,0.0,0.0,75,1,1
7,276.48,0.0,0.0,1,0,1
7,277.58,0.0,0.0,75,1,1
7,279.27,0.0,0.0,75,1,0
7,280.95,0.0,0.0,1,0,0
7,282.35,0.0,0.0,1,0,0
7,283.62,0.0,0.0,90,1,0
7,284.48,0.0,0.0,90,1,0
7,285.15,0.0,0.0,90,1,0
7,285.48,0.0,0.0,1,0,0
7,285.95,0.0,0.0,90,1,1
7,285.75,0.0,0.0,90,1,1
7,284.65,0.0,0.0,1,0,1
7,284.48,0.0,0.0,90,1,0
7,283.89,0.0,0.0,90,1,0
7,283.22,0.0,0.0,1,0,0
7,282.3,0.0,0.0,1,0,0
7,281.46,0.0,0.0,1,0,0
7,280.87,0.0,0.0,1,0,0
7,280.37,0.0,0.0,1,0,0
7,279.87,0.0,0.0,90,1,0
7,279.66,0.0,0.0,90,1,0
7,279.37,0.0,0.0,40,1,0
7,279.08,0.0,0.0,90,1,0
7,278.87,0.0,0.0,90,1,1
7,278.82,0.0,0.0,90,2,1
7,279.08,0.0,0.0,90,6,1
7,278.84,0.0,0.0,90,6,0
7,278.84,0.0,0.0,90,2,0
7,279.08,0.0,0.0,90,6,0
7,279.48,0.0,0.0,90,6,0
7,279.48,0.0,0.0,90,2,0
7,279.59,0.0,0.0,90,6,0
7,279.59,0.0,0.0,90,2,0
7,279.95,0.0,0.0,90,6,0
7,279.95,0.0,0.0,90,2,0
7,280.52,0.0,0.0,90,1,0
7,280.84,0.0,0.0,90,1,0
7,281.27,0.0,0.0,90,1,1
7,281.03,0.0,0.0,90,6,1
7,281.03,0.0,0.0,90,2,1
7,280.35,0.0,0.0,90,6,1
7,280.35,0.0,0.0,90,2,1
7,280.02,0.0,0.0,90,6,0
7,280.02,0.0,0.0,90,2,0
7,278.88,0.0,0.0,90,6,0
7,278.88,0.0,0.0,90,2,0
7,278.69,0.0,0.0,90,6,0
7,278.69,0.0,0.0,90,2,0
7,277.8,0.0,0.0,90,6,0
7,276.61,0.0,0.0,90,6,0
7,276.61,0.0,0.0,90,5,0
7,276.61,0.0,0.0,90,8,0
7,275.84,0.0,0.0,90,6,0
7,275.84,0.0,0.0,90,5,0
7,275.84,0.0,0.0,90,8,0
7,275.55,0.0,0.0,90,6,0
7,275.55,0.0,0.0,90,5,0
7,275.55,0.0,0.0,90,8,0
7,275.76,0.0,0.0,90,6,0
7,275.76,0.0,0.0,90,8,0
7,275.76,0.0,0.0,90,2,0
7,275.69,0.0,0.0,90,6,0
7,275.69,0.0,0.0,90,8,0
7,275.84,0.0,0.0,90,2,0
7,275.84,0.0,0.0,90,6,0
7,275.84,0.0,0.0,90,5,0
7,276.01,0.0,0.0,90,2,0
7,276.01,0.0,0.0,90,5,0
7,276.01,0.0,0.0,90,8,0
7,276.01,0.0,0.0,90,6,0
7,276.0,0.0,0.0,90,2,1
7,276.0,0.0,0.0,90,5,1
7,276.0,0.0,0.0,90,8,1
7,276.0,0.0,0.0,90,6,1
7,276.08,0.0,0.0,90,6,1
7,276.08,0.0,0.0,90,5,1
7,276.08,0.0,0.0,90,2,1
7,276.62,0.0,0.0,90,2,1
7,276.62,0.0,0.0,90,5,1
7,276.62,0.0,0.0,90,6,1
7,276.69,0.0,0.0,90,2,0
7,276.69,0.0,0.0,90,5,0
7,276.69,0.0,0.0,90,6,0
7,276.95,0.0,0.0,90,6,0
7,276.95,0.0,0.0,90,5,0
7,276.95,0.0,0.0,90,2,0
7,276.82,0.0,0.0,90,6,0
7,276.82,0.0,0.0,90,5,0
7,276.82,0.0,0.0,90,2,0
7,276.84,0.0,0.0,90,6,0
7,276.84,0.0,0.0,90,5,0
7,276.84,0.0,0.0,90,2,0
7,276.34,0.0,0.0,90,6,0
7,276.34,0.0,0.0,90,8,0
7,276.34,0.0,0.0,90,5,0
7,276.34,0.0,0.0,90,2,0
7,276.28,0.0,0.0,90,8,0
7,276.28,0.0,0.0,90,5,0
7,276.28,0.0,0.0,90,6,0
7,276.28,0.0,0.0,90,2,0
7,276.22,0.0,0.0,90,6,0
7,276.22,0.0,0.0,90,5,0
7,276.22,0.0,0.0,90,8,0
7,276.65,0.0,0.0,90,6,1
7,276.65,0.0,0.0,90,2,1
7,276.61,0.0,0.0,90,6,1
7,276.61,0.0,0.0,90,2,1
7,276.88,0.0,0.0,90,6,1
7,276.88,0.0,0.0,90,2,1
7,276.88,0.0,0.0,90,2,0
7,276.88,0.0,0.0,90,6,0
7,276.88,0.0,0.0,90,2,0
7,276.88,0.0,0.0,90,6,0
7,276.89,0.0,0.0,90,2,0
7,276.89,0.0,0.0,90,6,0
7,276.71,0.0,0.0,90,6,0
7,276.71,0.0,0.0,90,2,0
7,276.62,0.0,0.0,90,6,0
7,276.62,0.0,0.0,90,2,0
7,276.48,0.0,0.0,90,6,0
7,276.48,0.0,0.0,90,2,0
7,276.29,0.0,0.0,90,6,0
7,276.29,0.0,0.0,90,5,0
7,276.29,0.0,0.0,90,2,0
7,276.29,0.0,0.0,90,6,0
7,276.29,0.0,0.0,90,5,0
7,276.29,0.0,0.0,90,2,0
7,277.0,0.0,0.0,90,6,0
7,277.0,0.0,0.0,90,5,0
7,277.15,0.0,0.0,90,2,0
7,277.15,0.0,0.0,90,6,0
7,276.95,0.0,0.0,90,6,0
7,276.95,0.0,0.0,90,2,0
7,277.58,0.0,0.0,40,1,1
7,279.08,0.0,0.0,40,1,1
7,279.61,0.0,0.0,40,1,1
7,281.27,0.0,0.0,75,1,0
7,282.21,0.0,0.0,75,1,0
7,283.26,0.0,0.0,75,1,0
7,284.88,0.0,0.0,75,1,0
7,285.83,0.0,0.0,1,0,0
7,287.14,0.0,0.0,75,1,0
7,288.21,0.0,0.0,75,1,0
7,288.77,0.0,0.0,75,1,1
7,289.03,0.0,0.0,75,1,1
7,288.75,0.0,0.0,75,1,1
7,288.03,0.0,0.0,40,1,0
7,285.78,0.0,0.0,1,0,0
7,282.84,0.0,0.0,5,0,0
7,281.48,0.0,0.0,40,1,0
7,281.02,0.0,0.0,75,1,0
7,280.65,0.0,0.0,75,1,0
7,280.35,0.0,0.0,1,0,0
7,279.81,0.0,0.0,75,1,0
7,279.81,0.0,0.0,1,0,0
7,279.22,0.0,0.0,1,0,0
7,278.28,0.0,0.0,1,0,0
7,278.68,0.0,0.0,1,0,1
7,280.86,0.0,0.0,1,0,1
7,283.71,0.0,0.0,1,0,1
7,285.77,0.0,0.0,1,0,0
7,287.96,0.0,0.0,1,0,0
7,288.72,0.0,0.0,90,1,0
7,289.95,0.0,0.0,75,1,0
7,290.86,0.0,0.0,75,1,0
7,290.46,0.0,0.0,75,1,0
7,290.59,0.0,0.0,1,0,0
7,290.87,0.0,0.0,75,1,1
7,289.71,0.0,0.0,75,1,1
7,289.29,0.0,0.0,75,6,1
7,288.62,0.0,0.0,90,1,0
7,287.78,0.0,0.0,40,1,0
7,286.35,0.0,0.0,90,6,0
7,285.22,0.0,0.0,75,6,0
7,284.85,0.0,0.0,1,2,0
7,283.53,0.0,0.0,1,4,0
7,282.6,0.0,0.0,1,0,0
7,281.56,0.0,0.0,1,5,0
7,280.75,0.0,0.0,1,0,0
7,279.28,0.0,0.0,1,5,0
7,279.22,0.0,0.0,1,0,0
7,279.21,0.0,0.0,1,5,1
7,281.95,0.0,0.0,5,0,1
7,284.15,0.0,0.0,1,0,1
7,286.33,0.0,0.0,1,0,0
7,288.15,0.0,0.0,1,0,0
7,289.77,0.0,0.0,1,0,0
7,291.08,0.0,0.0,40,1,0
7,291.68,0.0,0.0,40,1,0
7,292.08,0.0,0.0,75,1,0
7,292.52,0.0,0.0,40,1,0
7,292.88,0.0,0.0,40,1,1
7,292.65,0.0,0.0,75,1,1
7,292.29,0.0,0.0,90,1,1
7,291.4,0.0,0.0,90,1,0
7,289.03,0.0,0.0,1,0,0
7,286.09,0.0,0.0,40,1,0
7,284.29,0.0,0.0,1,0,0
7,282.95,0.0,0.0,1,0,0
7,281.62,0.0,0.0,1,0,0
7,280.89,0.0,0.0,1,0,0
7,279.75,0.0,0.0,1,0,0
7,279.02,0.0,0.0,1,0,0
7,278.42,0.0,0.0,1,0,0
7,277.82,0.0,0.0,1,0,0
7,277.69,0.0,0.0,1,0,1
7,280.95,0.0,0.0,1,3,1
7,286.47,0.0,0.0,1,0,1
7,288.0,0.0,0.0,1,0,0
7,290.33,0.0,0.0,5,0,0
7,293.58,0.0,0.0,1,0,0
7,293.89,0.0,0.0,5,0,0
7,295.7,0.0,0.0,1,0,0
7,296.15,0.0,0.0,1,0,0
7,297.21,0.0,0.0,40,1,0
7,297.42,0.0,0.0,75,1,1
7,297.64,0.0,0.0,40,1,1
7,297.71,0.0,0.0,40,1,1
7,297.08,0.0,0.0,40,1,0
7,294.69,0.0,0.0,20,1,0
7,291.83,0.0,0.0,5,0,0
7,289.43,0.0,0.0,1,0,0
7,287.63,0.0,0.0,1,0,0
7,285.69,0.0,0.0,1,0,0
7,284.16,0.0,0.0,1,0,0
7,282.56,0.0,0.0,1,0,0
7,281.22,0.0,0.0,1,0,0
7,280.16,0.0,0.0,1,0,0
7,279.36,0.0,0.0,1,0,0
7,279.02,0.0,0.0,1,0,1
7,280.48,0.0,0.0,1,0,1
7,282.82,0.0,0.0,5,0,1
7,285.08,0.0,0.0,1,0,0
7,287.02,0.0,0.0,1,0,0
7,288.95,0.0,0.0,5,0,0
7,289.95,0.0,0.0,20,1,0
7,290.84,0.0,0.0,40,1,0
7,291.79,0.0,0.0,40,1,0
7,292.28,0.0,0.0,1,0,0
7,292.46,0.0,0.0,40,1,1
7,292.22,0.0,0.0,1,0,1
7,291.77,0.0,0.0,1,0,1
7,290.65,0.0,0.0,1,0,0
7,289.59,0.0,0.0,1,0,0
7,288.46,0.0,0.0,1,0,0
7,287.15,0.0,0.0,1,0,0
7,286.15,0.0,0.0,1,0,0
7,285.09,0.0,0.0,40,1,0
7,284.15,0.0,0.0,40,1,0
7,283.21,0.0,0.0,40,1,0
7,282.78,0.0,0.0,90,1,0
7,282.4,0.0,0.0,75,1,0
7,281.84,0.0,0.0,75,1,0
7,282.08,0.0,0.0,40,1,1
7,282.35,0.0,0.0,90,1,1
7,282.95,0.0,0.0,90,1,1
7,283.79,0.0,0.0,40,1,0
7,285.14,0.0,0.0,75,1,0
7,287.68,0.0,0.0,1,0,0
7,287.9,0.0,0.0,1,0,0
7,289.21,0.0,0.0,20,1,0
7,290.08,0.0,0.0,1,0,0
7,290.9,0.0,0.0,40,1,0
7,291.28,0.0,0.0,40,1,1
7,291.55,0.0,0.0,40,1,1
7,291.08,0.0,0.0,1,0,1
7,290.79,0.0,0.0,5,0,0
7,288.4,0.0,0.0,20,1,0
7,286.68,0.0,0.0,1,0,0
7,286.28,0.0,0.0,1,0,0
7,285.42,0.0,0.0,1,0,0
7,284.75,0.0,0.0,40,1,0
7,283.68,0.0,0.0,75,1,0
7,282.95,0.0,0.0,75,1,0
7,282.22,0.0,0.0,1,0,0
7,281.62,0.0,0.0,1,0,0
7,281.15,0.0,0.0,1,0,0
7,280.88,0.0,0.0,1,0,1
7,281.41,0.0,0.0,1,0,1
7,283.75,0.0,0.0,1,0,1
7,286.01,0.0,0.0,20,1,0
7,287.95,0.0,0.0,1,0,0
7,289.95,0.0,0.0,75,1,0
7,291.21,0.0,0.0,75,1,0
7,292.08,0.0,0.0,40,4,0
7,293.21,0.0,0.0,40,1,0
7,293.47,0.0,0.0,1,0,0
7,293.72,0.0,0.0,1,6,1
7,292.62,0.0,0.0,90,2,1
7,292.62,0.0,0.0,90,6,1
7,291.66,0.0,0.0,90,6,1
7,290.16,0.0,0.0,75,6,0
7,290.16,0.0,0.0,75,10,0
7,288.69,0.0,0.0,75,6,0
7,288.69,0.0,0.0,75,10,0
7,286.42,0.0,0.0,90,10,0
7,286.42,0.0,0.0,90,6,0
7,286.42,0.0,0.0,90,2,0
7,285.29,0.0,0.0,90,10,0
7,285.29,0.0,0.0,90,6,0
7,285.29,0.0,0.0,90,5,0
7,285.29,0.0,0.0,90,2,0
7,284.86,0.0,0.0,90,10,0
7,284.86,0.0,0.0,90,6,0
7,284.44,0.0,0.0,75,6,0
7,284.44,0.0,0.0,75,2,0
